,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
25843,32,36705,324386,8025,13,16117,8981,7581,41762,32650,0,0,40,44689,0
25844,24,36705,126568,8025,13,22379,4923,19716,41762,32650,0,0,33,44689,0
25845,26,36705,275703,10878,10,22379,5504,19716,41762,32650,0,0,40,44689,0
25846,36,3862,219611,8025,13,16117,5504,12583,4685,16192,2174,0,50,44689,0
25847,49,36705,200471,1812,7,16117,4923,12583,41762,32650,0,0,60,44689,0
25848,65,36705,155261,15784,9,22379,6086,19716,41762,32650,0,0,40,44689,1
25849,73,1981,74040,955,4,6633,4923,12583,1519,16192,0,0,40,44689,0
25850,34,36705,226296,1812,7,22379,2072,19716,41762,32650,0,0,40,44689,0
25851,22,36705,211968,8025,13,16117,5611,7581,41762,16192,0,0,40,44689,0
25852,49,3136,126446,10878,10,16117,4923,5125,41762,16192,0,0,30,44689,0
25853,25,36705,262885,1812,7,16117,4923,5125,4685,16192,0,0,32,44689,0
25854,39,36705,188069,756,5,22379,2355,19716,41762,32650,0,0,25,44689,0
25855,19,36705,113546,1812,7,16117,6112,12583,41762,32650,0,0,56,44689,0
25856,24,36705,227070,1389,6,22379,3022,2331,41762,16192,0,0,40,44689,0
25857,34,36705,136997,15784,9,6633,5611,5125,41762,16192,0,0,35,44689,0
25858,35,36705,119006,15784,9,1518,8981,7581,41762,16192,0,0,38,44689,0
25859,21,36705,212407,15784,9,16117,3022,1506,41762,32650,0,0,40,44689,0
25860,43,36705,197810,2657,14,6633,4923,5125,41762,16192,0,0,40,44689,0
25861,35,1432,35309,8025,13,16117,1446,12583,1519,32650,0,0,28,44689,0
25862,39,36705,141802,10878,10,6633,5611,5125,4685,16192,0,0,40,44689,0
25863,48,36705,184513,8025,13,22379,8981,19716,41762,32650,0,0,80,44689,1
25864,33,3862,124187,1601,12,16117,4923,12583,4685,32650,0,0,32,44689,0
25865,19,36705,201743,10878,10,16117,4923,7581,41762,16192,0,0,26,44689,0
25866,17,36705,156736,1389,6,16117,5504,5125,41762,16192,0,0,12,44689,0
25867,43,3862,47261,10878,10,22379,1490,19716,41762,32650,0,0,50,44689,0
25868,62,36705,150693,15784,9,1518,5611,12583,41762,16192,0,0,42,44689,0
25869,53,3136,233734,2657,14,6633,8981,12583,4685,16192,0,0,40,44689,1
25870,45,1981,35969,2657,14,22379,8981,19716,41762,32650,0,0,60,44689,1
25871,47,36705,159550,15784,9,6633,5611,12583,4685,16192,0,0,40,44689,0
25872,30,36705,190823,10878,10,16117,4923,7581,4685,16192,0,0,40,44689,0
25873,53,36705,213378,15784,9,1530,5504,12583,41762,16192,0,0,33,44689,0
25874,24,36705,257500,15784,9,1530,3022,7581,4685,16192,0,0,40,44689,0
25875,41,3136,488706,10878,10,22379,2072,19716,41762,32650,0,0,40,44689,0
25876,58,3136,239405,509,3,6633,4923,1506,4685,16192,0,0,40,75,0
25877,27,1432,105189,15784,9,6633,5611,12583,41762,32650,4865,0,50,44689,0
25878,63,1981,109735,15784,9,6633,5611,12583,41762,16192,0,0,38,44689,0
25879,50,36705,172942,10878,10,6633,4923,7581,41762,32650,0,0,28,44689,0
25880,43,3136,209899,2657,14,16117,1446,12583,4685,16192,8614,0,47,44689,1
25881,29,1695,87745,10878,10,16117,6086,12583,41762,32650,0,0,60,44689,0
25882,41,36705,187881,10878,10,22379,5504,19716,41762,32650,3942,0,40,44689,0
25883,55,36705,234125,15784,9,22379,4923,19716,41762,32650,0,0,40,44689,0
25884,36,36705,272944,15784,9,16117,2355,12583,41762,32650,0,0,45,44689,0
25885,23,3136,129232,15784,9,16117,5611,7581,41762,32650,0,0,40,44689,0
25886,22,36705,100345,8025,13,16117,6112,12583,41762,32650,13550,0,55,44689,1
25887,58,3862,195835,10878,10,6633,6112,12583,41762,32650,0,0,45,44689,0
25888,25,36705,251854,1812,7,16117,5611,7581,4685,16192,0,0,40,44689,0
25889,40,36705,103474,15784,9,22379,5504,2331,41762,16192,0,0,30,44689,0
25890,38,36705,22042,2061,11,16117,8981,12583,41762,16192,0,0,39,44689,0
25891,37,36705,343721,8025,13,22379,8981,19716,41762,32650,0,0,40,44689,1
25892,19,36705,232368,10878,10,16117,4923,7581,41762,16192,0,0,35,44689,0
25893,55,36705,174478,1389,6,16117,4923,12583,41762,32650,0,0,29,44689,0
25894,55,36705,282023,8025,13,22379,5504,19716,41762,32650,15024,0,50,44689,1
25895,28,36705,274690,8025,13,16117,5611,12583,41762,32650,0,0,45,44689,0
25896,53,36705,251675,15784,9,22379,6112,19716,41762,32650,0,0,40,155,0
25897,32,36705,647882,15784,9,22379,8981,19716,41762,32650,0,0,40,44689,0
25898,60,36705,128367,10878,10,6633,8981,5125,41762,32650,3325,0,42,44689,0
25899,32,36705,37380,10878,10,6633,5611,5125,41762,16192,0,0,38,44689,0
25900,34,36705,173730,15784,9,22379,5504,19716,41762,32650,0,0,50,44689,0
25901,49,36705,353824,10878,10,6633,8981,12583,41762,32650,0,0,45,44689,1
25902,21,36705,225890,10878,10,16117,4923,1506,41762,16192,0,0,30,44689,0
25903,24,1981,147147,8025,13,16117,5611,12583,4685,16192,0,0,20,44689,0
25904,53,36705,233780,2061,11,6633,5611,12583,4685,16192,2202,0,40,44689,0
25905,29,36705,394927,2061,11,22379,4923,19716,41762,32650,0,0,40,44689,0
25906,34,3136,188682,8025,13,628,8981,12583,41762,16192,0,0,40,44689,0
25907,52,36705,115209,834,15,628,8981,5125,1519,16192,0,0,40,86,0
25908,41,36705,277192,509,3,22379,1490,2331,41762,16192,0,0,40,951,0
25909,21,36705,314182,15784,9,16117,4923,12583,41762,16192,0,0,40,44689,0
25910,43,36705,220776,2657,14,22379,6086,19716,41762,32650,0,0,35,44689,1
25911,31,3136,189269,15784,9,16117,983,7581,41762,32650,0,0,40,44689,0
25912,38,36705,35429,15784,9,22379,2072,19716,41762,32650,0,2042,40,44689,0
25913,42,36705,154374,8025,13,22379,6086,19716,41762,32650,0,2415,60,44689,1
25914,62,36705,161460,8025,13,16117,1490,12583,41762,32650,0,0,30,44689,0
25915,51,36705,251487,955,4,1518,3022,12583,470,16192,0,0,40,44689,0
25916,30,36705,177531,15784,9,16117,5504,5125,4685,16192,0,0,25,44689,0
25917,24,36705,53942,8025,13,22379,3022,19716,41762,32650,0,0,40,44689,0
25918,36,36705,113481,15784,9,6633,6112,12583,41762,32650,0,0,40,44689,0
25919,57,36705,361324,1389,6,22379,6112,19716,41762,32650,0,0,40,44689,0
25920,46,36705,330087,8025,13,22379,6086,19716,41762,32650,0,0,55,44689,1
25921,33,36705,276221,594,16,22379,8981,19716,41762,32650,0,0,40,44689,0
25922,42,36705,121055,10878,10,16117,5504,12583,41762,32650,0,0,45,44689,0
25923,62,36705,118696,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
25924,64,3862,289741,10878,10,22379,5504,19716,41762,32650,0,0,20,44689,0
25925,18,36705,238401,10878,10,16117,5504,7581,41762,16192,0,0,25,44689,0
25926,43,36705,262038,509,3,628,1490,5125,41762,32650,0,0,35,951,0
25927,62,3862,26911,955,4,1518,4923,12583,41762,16192,0,0,66,44689,0
25928,29,36705,161155,1601,12,22379,8981,19716,41762,32650,0,0,50,44689,0
25929,43,36705,252519,8025,13,22379,2072,19716,4685,32650,0,0,40,75,1
25930,39,36705,43712,15784,9,22379,6086,19716,41762,32650,7298,0,40,44689,1
25931,69,36705,167826,8025,13,22379,8981,19716,41762,32650,0,0,40,44689,0
25932,34,36705,188900,8025,13,22379,6086,2331,41762,16192,0,0,40,44689,0
25933,44,36705,120057,1601,12,22379,6086,19716,41762,32650,4386,0,45,44689,1
25934,25,36705,134113,8025,13,16117,5611,12583,41762,32650,0,0,30,44689,0
25935,47,3136,165822,10878,10,6633,2355,5125,41762,32650,0,0,40,44689,0
25936,17,36705,99161,1389,6,16117,4923,7581,41762,32650,0,0,8,44689,0
25937,41,3136,74581,8025,13,6633,8981,5125,41762,32650,0,0,65,44689,0
25938,19,36705,304643,10878,10,16117,5504,7581,41762,32650,0,0,20,44689,0
25939,57,36705,121821,247,2,22379,4923,19716,406,32650,0,0,40,103,0
25940,25,36705,154863,15784,9,16117,5611,5125,4685,32650,0,0,35,44689,0
25941,37,3136,365430,10878,10,22379,5611,19716,41762,32650,0,0,40,182,1
25942,29,36705,183111,2061,11,22379,3022,19716,41762,32650,0,0,40,44689,0
25943,32,36705,50178,10878,10,16117,5504,7581,41762,32650,0,0,35,44689,0
25944,35,36705,186845,834,15,22379,8981,19716,41762,32650,0,0,45,44689,1
25945,52,36705,159908,657,8,16117,3022,12583,41762,32650,0,0,40,44689,0
25946,41,36705,162189,15784,9,16117,3022,7581,41762,16192,1831,0,40,46,0
25947,29,36705,128509,15784,9,628,3022,12583,41762,16192,0,0,38,155,0
25948,23,36705,143032,2657,14,16117,8981,7581,41762,16192,0,0,36,44689,0
25949,31,36705,382368,1812,7,22379,6112,19716,41762,32650,0,0,40,44689,0
25950,40,36705,210013,15784,9,22379,2355,19716,41762,32650,0,0,50,44689,0
25951,19,36705,293928,15784,9,16117,5611,7581,41762,16192,0,0,20,44689,0
25952,21,36705,208503,10878,10,16117,2355,7581,41762,32650,0,0,10,44689,0
25953,37,1981,191841,8025,13,16117,5611,12583,41762,16192,8614,0,40,44689,1
25954,49,3862,355978,834,15,22379,8981,19716,41762,32650,99999,0,35,44689,1
25955,64,3136,202738,15784,9,22379,5611,2331,41762,16192,0,0,35,44689,0
25956,37,3136,144322,2061,11,16117,5611,12583,41762,16192,0,0,43,44689,0
25957,70,3862,155141,8025,13,22379,6112,19716,41762,32650,0,2377,12,44689,1
25958,22,36705,160120,1389,6,16117,2355,7581,1519,32650,0,0,30,44689,0
25959,29,1695,190450,15784,9,22379,5504,19716,1519,32650,0,0,40,206,0
25960,37,36705,212900,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
25961,29,36705,115677,8025,13,16117,1446,12583,41762,32650,0,0,40,44689,0
25962,38,36705,252250,1812,7,6633,3022,12583,41762,32650,0,0,65,44689,0
25963,27,36705,212041,15784,9,16117,6112,12583,41762,32650,0,0,50,44689,0
25964,58,1981,198145,8025,13,22379,5611,19716,41762,32650,0,0,35,44689,1
25965,60,3136,113658,10878,10,22379,5611,2331,41762,16192,0,0,35,44689,0
25966,20,36705,32426,10878,10,16117,5504,12583,41762,32650,0,0,25,44689,0
25967,51,36705,98791,10878,10,22379,5504,19716,41762,32650,0,0,40,44689,1
25968,37,36705,203828,756,5,22379,2355,19716,41762,32650,0,0,65,44689,0
25969,22,1981,186634,657,8,16117,6086,12583,41762,32650,0,0,50,44689,1
25970,56,3862,125147,1389,6,22379,2355,19716,41762,32650,0,0,60,44689,0
25971,26,36705,247455,8025,13,22379,5504,2331,41762,16192,5178,0,42,44689,1
25972,19,36705,97215,10878,10,1530,5504,5125,41762,16192,0,0,25,44689,0
25973,37,36705,330826,2061,11,22379,8981,2331,41762,16192,0,0,30,44689,0
25974,27,36705,200802,10878,10,16117,1446,12583,41762,16192,0,0,40,44689,0
25975,27,36705,156266,15784,9,16117,5504,7581,470,32650,0,0,20,44689,0
25976,52,3862,72257,10878,10,22379,5504,19716,41762,32650,0,0,50,44689,0
25977,45,36705,363087,15784,9,1530,3022,5125,4685,16192,0,0,40,44689,0
25978,28,36705,25955,10878,10,16117,6112,7581,470,32650,0,0,40,44689,0
25979,20,36705,334633,15784,9,6633,5611,12583,41762,16192,0,0,40,44689,0
25980,28,36705,109162,2657,14,16117,8981,12583,41762,16192,0,0,50,44689,0
25981,44,36705,569761,2061,11,22379,2072,19716,4685,32650,0,0,40,44689,0
25982,30,36705,209900,8025,13,22379,6112,19716,41762,32650,0,0,40,44689,0
25983,26,1981,272986,1601,12,16117,5611,7581,4685,16192,0,0,8,44689,0
25984,55,36705,52267,2657,14,22379,8981,19716,41762,32650,0,0,18,44689,0
25985,46,36705,82946,15784,9,16117,5504,12583,41762,16192,0,0,40,44689,0
25986,51,36705,104651,8025,13,22379,6112,19716,41762,32650,0,0,50,44689,0
25987,25,3136,58441,8025,13,16117,8981,12583,41762,16192,0,0,40,44689,0
25988,43,3136,269733,15784,9,1530,4923,12583,41762,32650,0,0,40,44689,0
25989,19,36705,128453,15784,9,16117,8981,7581,41762,16192,0,0,28,44689,0
25990,36,36705,179468,15784,9,6633,6112,12583,41762,32650,0,0,40,44689,0
25991,36,36705,183081,10878,10,16117,6086,12583,41762,32650,0,0,40,44689,0
25992,48,36705,102938,8025,13,16117,4923,5125,1519,16192,0,0,40,86,0
25993,30,36705,157289,1812,7,16117,8981,5125,41762,32650,0,0,40,44689,0
25994,24,36705,359828,8025,13,22379,8981,19716,41762,32650,0,0,44,44689,1
25995,30,36705,155659,15784,9,6633,4923,5125,41762,16192,0,0,36,44689,0
25996,24,36705,585203,8025,13,22379,6086,2331,41762,16192,7688,0,45,44689,1
25997,62,36705,173601,8025,13,22379,3022,19716,41762,32650,0,0,40,44689,0
25998,41,3862,214541,15784,9,6633,2355,12583,41762,32650,0,1590,40,44689,0
25999,49,3862,163352,834,15,22379,8981,19716,41762,32650,0,0,85,44689,1
26000,36,3862,153976,15784,9,22379,2355,19716,41762,32650,0,0,50,44689,0
26001,47,3136,247676,2657,14,6633,8981,5125,41762,16192,5455,0,45,44689,0
26002,49,1981,155372,2657,14,6633,8981,12583,41762,16192,0,0,40,44689,0
26003,52,36705,329733,10878,10,16117,6086,12583,41762,32650,0,0,40,44689,0
26004,52,36705,162576,1601,12,22379,1446,19716,41762,32650,0,0,40,44689,1
26005,26,36705,176520,15784,9,16117,5611,12583,41762,32650,0,0,53,44689,0
26006,51,1981,226885,15784,9,16117,2355,12583,41762,32650,0,0,40,44689,0
26007,18,36705,120781,1389,6,16117,4923,7581,41762,32650,0,0,20,44689,0
26008,30,36705,375827,15784,9,16117,2072,1506,41762,32650,0,0,40,44689,0
26009,46,36705,205504,15784,9,6633,3022,12583,41762,32650,0,0,20,44689,0
26010,28,36705,198813,15784,9,16117,2072,7581,4685,16192,0,0,40,44689,0
26011,48,1695,254291,8025,13,22379,6086,19716,41762,32650,7298,0,50,44689,1
26012,62,36705,159908,10878,10,22379,5611,2331,41762,16192,0,0,38,44689,1
26013,49,36705,40000,8025,13,22379,5504,19716,41762,32650,4064,0,44,44689,0
26014,69,36705,102874,15784,9,1518,5611,12583,41762,16192,0,0,24,44689,0
26015,35,36705,117381,8025,13,16117,6086,12583,41762,32650,8614,0,45,44689,1
26016,78,36705,180239,2657,14,1518,6112,5125,1519,32650,0,0,40,115,0
26017,61,36705,539563,10878,10,22379,6086,19716,41762,32650,0,0,45,44689,1
26018,24,36705,261561,8025,13,16117,8981,12583,41762,16192,0,0,40,44689,0
26019,29,36705,81057,10878,10,16117,5611,7581,41762,16192,0,0,40,44689,0
26020,36,3862,160120,8025,13,22379,5504,19716,406,32650,0,0,45,44689,0
26021,17,36705,41979,1389,6,16117,1490,7581,41762,32650,0,0,40,44689,0
26022,27,36705,275110,15784,9,22379,2072,19716,4685,32650,0,0,80,44689,1
26023,64,36705,265661,15784,9,22379,2355,19716,41762,32650,0,0,40,44689,0
26024,33,3862,193246,15784,9,16117,6086,12583,41762,32650,0,0,55,38,0
26025,32,36705,236543,657,8,22379,6112,1506,41762,32650,0,0,40,951,0
26026,19,36705,29510,10878,10,16117,4923,7581,41762,16192,0,0,20,44689,0
26027,42,1981,105804,1812,7,22379,1490,19716,41762,32650,0,0,40,44689,0
26028,24,36705,194604,8025,13,16117,5504,7581,41762,16192,0,0,15,44689,0
26029,23,36705,1038553,15784,9,16117,6086,12583,4685,32650,0,0,45,44689,0
26030,51,3136,209320,834,15,16117,8981,12583,41762,32650,3325,0,40,44689,0
26031,31,36705,193231,8025,13,16117,1446,12583,41762,32650,3325,0,60,44689,0
26032,44,36705,307468,834,15,22379,8981,19716,41762,32650,0,0,29,44689,1
26033,38,36705,255941,2657,14,16117,6086,12583,41762,16192,10520,0,50,44689,1
26034,44,3136,107845,1601,12,6633,983,12583,41762,16192,0,0,56,44689,1
26035,44,3862,567788,509,3,22379,1490,19716,41762,32650,0,0,40,951,0
26036,38,36705,91857,15784,9,22379,6112,19716,41762,32650,0,0,44,44689,0
26037,36,36705,732569,756,5,6633,5611,5125,41762,16192,0,0,40,44689,0
26038,29,36705,86613,247,2,16117,4923,12583,41762,32650,0,0,20,155,0
26039,46,36705,35961,1601,12,6633,5504,12583,41762,16192,0,0,25,206,0
26040,47,36705,114754,15784,9,22379,5611,19716,41762,32650,0,0,40,44689,0
26041,30,36705,235124,15784,9,22379,2355,19716,41762,32650,99999,0,40,44689,1
26042,37,3136,218490,15784,9,22379,983,19716,41762,32650,7688,0,35,44689,1
26043,27,36705,329426,8025,13,16117,6086,12583,41762,32650,0,0,45,44689,0
26044,43,36705,181015,15784,9,6633,3022,5125,41762,16192,0,0,50,44689,0
26045,44,3862,264740,834,15,22379,8981,19716,41762,32650,0,0,40,44689,1
26046,31,36705,381153,10878,10,16117,6086,5125,41762,32650,0,0,60,44689,0
26047,34,36705,189759,8025,13,22379,6086,19716,41762,32650,0,1977,45,44689,1
26048,39,36705,230467,8025,13,16117,5504,7581,41762,32650,0,1092,40,206,0
26049,36,36705,218542,10878,10,6633,6112,5125,41762,16192,0,0,40,44689,0
26050,57,36705,298507,8025,13,22379,8981,19716,41762,32650,3103,0,40,44689,1
26051,78,36705,111189,955,4,16117,3022,12583,41762,16192,0,0,35,103,0
26052,24,36705,168997,10878,10,22379,6112,19716,41762,32650,0,0,40,44689,0
26053,39,36705,168894,10878,10,16117,5611,12583,41762,16192,0,0,40,44689,0
26054,21,36705,149809,1601,12,16117,5504,7581,41762,32650,0,0,40,44689,0
26055,34,36705,344073,15784,9,1530,5611,12583,41762,32650,0,0,40,44689,1
26056,22,36705,416165,10878,10,16117,5504,5125,41762,16192,0,0,32,44689,0
26057,36,36705,41490,10878,10,6633,5611,5125,41762,16192,0,0,40,44689,0
26058,61,36705,40269,10878,10,22379,5504,19716,41762,32650,0,0,40,44689,1
26059,67,36705,243256,756,5,22379,8981,19716,41762,32650,0,0,15,44689,0
26060,42,36705,250536,10878,10,1530,4923,5125,4685,16192,0,0,21,75,0
26061,49,1432,105586,2061,11,22379,6112,19716,1519,32650,0,0,40,44689,1
26062,58,36705,51499,2061,11,22379,6112,19716,41762,32650,0,0,40,44689,0
26063,37,3136,189878,10878,10,22379,983,19716,41762,32650,0,0,60,44689,0
26064,39,36705,179481,15784,9,16117,1446,12583,41762,32650,4650,0,44,44689,0
26065,25,36705,299765,10878,10,1530,5611,1506,4685,16192,0,0,40,106,0
26066,45,1695,155664,509,3,22379,6112,19716,41762,32650,0,0,40,44689,1
26067,30,36705,54608,8025,13,22379,5611,19716,41762,32650,0,0,40,44689,0
26068,49,36705,174702,10878,10,16117,8981,12583,41762,32650,0,0,35,44689,0
26069,36,3862,285020,15784,9,22379,6112,19716,41762,32650,2885,0,40,44689,0
26070,23,36705,201145,15784,9,16117,6112,12583,41762,32650,0,0,65,44689,0
26071,51,36705,125796,10878,10,22379,5611,2331,4685,16192,0,0,35,106,0
26072,55,36705,249072,15784,9,22379,2355,19716,41762,32650,0,0,60,44689,0
26073,35,36705,99156,8025,13,16117,5504,12583,41762,32650,0,0,50,44689,0
26074,45,1981,94754,2657,14,22379,5611,19716,41762,32650,0,0,40,151,0
26075,36,36705,111128,8025,13,22379,8981,19716,41762,32650,0,0,48,44689,1
26076,32,3136,157887,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
26077,39,36705,74194,15784,9,22379,6086,19716,41762,32650,0,0,55,44689,0
26078,47,1695,168191,10878,10,22379,6112,19716,41762,32650,0,0,40,44689,0
26079,49,36705,28334,10878,10,22379,6086,19716,41762,32650,0,0,45,44689,1
26080,52,36705,84278,10878,10,22379,6086,19716,41762,32650,7688,0,55,44689,1
26081,44,36705,721161,10878,10,1530,3022,12583,4685,32650,0,0,40,44689,0
26082,36,36705,188069,10878,10,22379,6086,19716,41762,32650,0,0,50,44689,1
26083,40,36705,145178,10878,10,6633,6112,5125,4685,16192,0,0,30,44689,0
26084,17,36705,52967,1389,6,16117,4923,7581,41762,16192,0,0,6,44689,0
26085,18,36705,177578,15784,9,16117,5504,7581,41762,16192,0,0,38,44689,0
26086,30,1695,185384,10878,10,22379,6086,2331,41762,16192,0,0,25,44689,0
26087,66,36705,66008,15784,9,1518,242,12583,41762,16192,0,0,50,127,0
26088,59,36705,329059,8025,13,16117,6112,12583,41762,32650,0,0,50,44689,0
26089,30,3136,348802,15784,9,22379,5611,19716,4685,32650,0,0,40,44689,0
26090,50,36705,34233,15784,9,22379,1490,19716,41762,32650,0,0,50,44689,0
26091,24,36705,509629,15784,9,16117,4923,7581,41762,16192,0,0,25,44689,0
26092,28,36705,27956,834,15,22379,8981,19716,1519,32650,0,0,99,295,0
26093,44,3136,83286,2657,14,22379,8981,2331,41762,16192,0,0,40,44689,1
26094,25,36705,309098,2061,11,16117,8981,12583,41762,32650,0,0,40,44689,0
26095,45,36705,188950,2657,14,22379,6086,19716,41762,32650,0,0,50,44689,1
26096,20,36705,224217,15784,9,16117,2355,12583,41762,32650,0,0,40,44689,0
26097,67,36705,222899,2061,11,6633,8981,5125,41762,16192,0,0,40,44689,0
26098,40,3862,123306,834,15,22379,8981,19716,41762,32650,0,0,45,44689,1
26099,52,1432,279337,15784,9,22379,5611,19716,41762,32650,0,0,40,44689,0
26100,34,36705,347166,594,16,16117,8981,12583,41762,32650,0,0,50,44689,1
26101,37,3136,251396,1601,12,22379,8981,19716,41762,32650,0,0,45,182,1
26102,17,1695,143034,1389,6,16117,4923,7581,41762,32650,0,0,4,44689,0
26103,25,36705,57635,2061,11,22379,5504,2331,41762,16192,0,0,42,44689,1
26104,35,3136,162651,8025,13,6633,8981,12583,41762,32650,0,0,40,184,0
26105,63,36705,28334,2657,14,6633,6086,12583,41762,16192,0,0,40,44689,1
26106,38,3136,84570,10878,10,16117,5611,7581,470,16192,0,0,40,44689,0
26107,33,36705,181091,8025,13,22379,5611,19716,41762,32650,0,0,60,59,1
26108,51,3136,117496,2657,14,22379,8981,2331,41762,16192,0,0,40,44689,1
26109,64,1981,216160,594,16,22379,8981,19716,41762,32650,0,0,50,85,1
26110,50,1695,204447,10878,10,6633,983,12583,41762,32650,0,0,40,44689,0
26111,18,36705,374969,1389,6,16117,2355,12583,41762,32650,0,0,56,44689,0
26112,67,36705,35015,2657,14,16117,8981,12583,41762,32650,0,0,99,44689,0
26113,46,36705,179869,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
26114,60,3862,137733,8025,13,22379,1490,19716,41762,32650,0,0,50,44689,0
26115,29,36705,193125,15784,9,16117,3022,12583,41762,16192,0,0,40,44689,0
26116,30,36705,103649,10878,10,16117,4923,7581,4685,16192,0,0,40,44689,0
26117,56,1981,54260,594,16,22379,8981,12583,1519,32650,2885,0,40,122,0
26118,29,36705,197932,15784,9,22379,2072,2331,41762,16192,0,0,40,951,1
26119,37,36705,249720,8025,13,16117,5611,5125,4685,16192,0,0,27,44689,0
26120,55,36705,223613,247,2,6633,242,5125,41762,16192,0,0,30,138,0
26121,24,36705,259865,15784,9,16117,5611,12583,41762,16192,0,0,30,44689,0
26122,21,36705,301694,15784,9,16117,6112,12583,41762,32650,0,0,35,951,0
26123,46,1695,276934,8025,13,22379,5504,19716,41762,32650,0,0,70,44689,1
26124,25,36705,395512,657,8,22379,3022,1506,406,32650,0,0,40,951,0
26125,40,36705,168071,15784,9,16117,6112,7581,41762,32650,0,0,28,44689,0
26126,23,36705,45317,10878,10,1530,5504,7581,41762,16192,0,0,40,44689,0
26127,43,3862,311177,10878,10,16117,2355,12583,4685,32650,0,0,30,44689,0
26128,29,3862,190636,10878,10,22379,6112,19716,470,32650,0,1485,60,44689,1
